Image Name,Score,X Pos,Y Pos,Cells Detected
201810101043_01517.png,92,84.4629,33.4821,1
201810101043_01536.png,49,22.9909,31.5799,1
201810101043_01541.png,70,46.9263,48.1214,1
201810101043_01544.png,88,49.4355,22.7766,1
201810101043_01555.png,68,42.1458,23.9099,1
201810101043_01572.png,84,83.87,32.7452,1
201810101043_01585.png,94,84.1939,33.996,1
201810101043_01598.png,81,85.3621,33.3306,1
201810101043_01601.png,80,84.7383,32.8988,1
201810101043_01602.png,40,30.4039,28.1011,1
201810101043_01617.png,82,85.1918,30.7159,1
201810101043_01619.png,43,29.9419,30.5928,1
201810101043_01623.png,82,38.4089,25.7061,1
201810101043_01633.png,70,25.0612,31.8029,1
201810101043_01634.png,89,88.8842,38.1368,1
201810101043_01645.png,53,81.9425,30.306,1
201810101043_01657.png,83,24.3588,34.6095,1
201810101043_01659.png,72,65.2799,23.7019,1
201810101043_01670.png,0,-,-,0
201810101043_01676.png,46,82.2731,27.0008,1
201810101043_01683.png,75,42.3923,23.3468,1
201810101043_01689.png,86,88.414,38.5941,1
201810101043_01692.png,89,87.8786,38.2003,1
201810101043_01694.png,74,29.5965,25.1096,1
201810101043_01697.png,57,41.7633,44.1738,1
201810101043_01699.png,86,82.3985,31.6199,1
201810101043_01700.png,85,83.9806,32.783,1
201810101043_01701.png,92,45.4717,21.8599,1
201810101043_01702.png,79,83.6152,31.9626,1
201810101043_01708.png,32,80.6901,27.8867,1
201810101043_01709.png,68,83.7882,31.8421,1
201810101043_01710.png,89,54.703,21.9541,1
201810101043_01715.png,80,84.5585,32.6762,1
201810101043_01716.png,87,86.3212,37.3116,1
201810101043_01717.png,84,38.3534,26.7019,1
201810101043_01725.png,95,84.3672,34.6885,1
201810101043_01726.png,84,84.6984,32.939,1
201810101043_01727.png,74,81.6557,30.5028,1
201810101043_01740.png,71,81.6042,30.5055,1
201810101043_01743.png,36,77.6461,28.9946,1
201810101043_01748.png,91,89.3894,39.5613,1
201810101043_01756.png,33,40.2367,32.8679,1
201810101043_01767.png,71,29.9151,46.3581,1
201810101043_01771.png,54,81.5916,29.6831,1
201810101043_01786.png,66,26.3579,33.5427,1
201810101043_01792.png,68,42.0797,33.2207,1
201810101043_01803.png,62,78.287,26.9182,1
201810101043_01809.png,36,21.3688,31.0906,1
201810101043_01812.png,64,26.7639,32.0095,1
201810101043_01825.png,63,61.757,25.003,2
201810101043_01825.png,17,27.9216,37.736,2
201810101043_01826.png,77,81.7458,30.1686,1
201810101043_01841.png,93,85.6683,36.4169,1
201810101043_01845.png,68,55.2447,63.7442,1
201810101043_01846.png,57,35.667,46.3647,1
201810101043_01854.png,16,34.3203,29.8475,1
201810101043_01859.png,62,37.2371,27.1723,2
201810101043_01859.png,17,10.3613,44.5876,2
201810101043_01861.png,16,53.4471,69.9376,1
201810101043_01862.png,52,77.4513,28.1053,1
201810101043_01863.png,83,83.6812,31.8459,1
201810101043_01868.png,72,54.4132,24.8217,1
201810101043_01885.png,0,-,-,0
201810101043_01887.png,35,23.8281,42.1051,1
201810101043_01892.png,94,61.3078,21.6755,1
201810101043_01895.png,94,22.5765,34.7859,1
201810101043_01903.png,0,-,-,0
201810101043_01908.png,0,-,-,0
201810101043_01910.png,96,84.5335,35.4635,1
201810101043_01911.png,30,45.9088,60.5624,3
201810101043_01911.png,18,49.487,62.2389,3
201810101043_01911.png,17,46.4816,56.007,3
201810101043_01914.png,0,-,-,0
201810101043_01925.png,93,84.0685,32.8866,1
201810101043_01932.png,91,86.7593,39.3327,1
201810101043_01939.png,95,84.2596,36.6387,1
201810101043_01946.png,81,73.3186,23.151,1
201810101043_01949.png,60,80.2726,27.691,1
201810101043_01956.png,29,27.3767,30.308,1
201810101043_01958.png,0,-,-,0
201810101043_01962.png,39,51.3265,26.8213,1
201810101043_01972.png,31,79.0847,27.8465,1
201810101043_01977.png,42,28.5409,32.884,1
201810101043_01984.png,83,85.8561,33.5756,1
201810101043_01986.png,88,85.9329,34.1193,1
201810101043_01989.png,67,85.2946,31.5934,1
201810101043_01990.png,87,40.6427,50.5587,1
201810101043_01993.png,0,-,-,0
201810101043_01995.png,57,38.107,27.1198,1
201810101043_01996.png,89,51.4625,23.2617,1
201810101043_01997.png,70,49.1268,66.3343,1
201810101043_02001.png,58,78.8391,30.2545,2
201810101043_02001.png,50,42.0568,37.0514,2
201810101043_02003.png,97,83.8619,36.9555,1
201810101043_02004.png,0,-,-,0
201810101043_02007.png,96,82.4375,34.4578,1
201810101043_02009.png,59,78.5273,30.5637,1
201810101043_02011.png,90,55.1182,64.1351,1
201810101043_02026.png,0,-,-,0
201810101043_02027.png,0,-,-,0
201810101043_02030.png,82,41.6514,25.0904,1
201810101043_02031.png,0,-,-,0
201810101043_02034.png,30,50.1673,68.0395,2
201810101043_02034.png,16,44.0712,27.1649,2
201810101043_02035.png,80,70.0964,25.1303,1
201810101043_02036.png,89,90.5913,40.4221,1
201810101043_02038.png,44,89.5101,42.8157,1
201810101043_02046.png,86,61.2301,20.0707,1
201810101043_02047.png,62,38.4499,27.0383,1
201810101043_02049.png,89,85.8626,36.1012,1
201810101043_02071.png,78,49.2869,64.5497,1
201810101043_02072.png,80,38.8118,47.935,1
201810101043_02073.png,93,89.5793,41.0218,1
201810101043_02074.png,87,87.5152,39.4814,1
201810101043_02076.png,87,42.4041,48.9971,1
201810101043_02081.png,86,88.7592,38.0602,1
201810101043_02088.png,92,84.3258,33.5942,1
201810101043_02098.png,91,88.303,38.1949,1
201810101043_02108.png,87,56.9325,22.4893,1
201810101043_02111.png,89,89.0286,33.792,1
201810101043_02114.png,75,22.3281,35.9977,1
201810101043_02115.png,90,62.4213,21.5713,1
201810101043_02116.png,90,60.1524,20.9864,1
201810101043_02132.png,95,61.5592,20.3485,1
201810101043_02135.png,87,86.5155,35.6159,1
201810101043_02136.png,89,61.1137,20.1377,1
201810101043_02138.png,87,65.9088,22.5002,1
201810101043_02143.png,83,69.9128,22.8471,1
201810101043_02145.png,58,27.2047,41.548,1
201810101043_02147.png,36,25.6431,33.2145,1
201810101043_02151.png,86,56.6466,22.7708,1
201810101043_02153.png,94,86.0637,34.5105,1
201810101043_02160.png,93,86.8871,34.8325,1
201810101043_02172.png,92,85.6244,33.7313,1
201810101043_02173.png,93,89.096,41.563,1
201810101043_02179.png,85,87.4417,39.1645,1
201810101043_02180.png,95,51.2488,22.0384,1
201810101043_02186.png,88,83.0217,39.5456,2
201810101043_02186.png,27,69.6663,69.1564,2
201810101043_02201.png,82,84.6764,32.6754,1
201810101043_02208.png,60,31.3332,26.5222,1
201810101043_02209.png,91,85.4267,37.8319,1
201810101043_02212.png,49,77.3923,27.1727,1
201810101043_02215.png,87,73.5626,24.8079,1
201810101043_02216.png,76,86.1029,32.4957,1
201810101043_02224.png,92,84.1758,32.7167,1
201810101043_02229.png,86,90.4981,42.3138,1
201810101043_02233.png,58,28.7696,41.4865,1
201810101043_02234.png,74,85.6217,31.7186,1
201810101043_02255.png,0,-,-,0
201810101043_02257.png,93,88.4112,41.0167,1
201810101043_02268.png,86,83.3219,32.5551,1
201810101043_02280.png,80,74.7156,38.1339,1
201810101043_02285.png,74,88.7458,43.7307,1
201810101043_02286.png,93,84.9284,34.8455,1
201810101043_02289.png,68,84.3678,31.9148,1
201810101043_02291.png,77,76.4377,27.6105,1
201810101043_02294.png,87,85.6684,37.2076,1
201810101043_02304.png,90,88.6208,39.1564,1
201810101043_02307.png,57,77.3001,25.6336,1
201810101043_02311.png,86,58.8137,22.4964,1
201810101043_02316.png,93,49.9238,24.6816,1
201810101043_02327.png,33,34.5004,28.8624,1
201810101043_02328.png,92,63.0248,24.3653,1
201810101043_02329.png,53,77.7888,27.7015,1
201810101043_02331.png,89,65.2617,25.3465,1
201810101043_02340.png,79,88.1527,42.612,1
201810101043_02342.png,92,66.933,23.4252,1
201810101043_02347.png,91,89.3371,37.9806,1
201810101043_02351.png,93,89.3291,40.9451,1
201810101043_02357.png,44,61.8326,28.979,1
201810101043_02358.png,93,88.6342,39.2712,1
201810101043_02360.png,66,81.7927,29.7423,1
201810101043_02368.png,83,72.1352,25.1241,1
201810101043_02373.png,90,89.0945,38.735,1
201810101043_02375.png,51,51.9902,26.9927,1
201810101043_02378.png,67,83.5351,31.7234,1
201810101043_02382.png,78,54.0375,25.5112,1
201810101043_02384.png,89,72.9233,24.8896,1
201810101043_02389.png,61,77.5071,25.3255,1
201810101043_02397.png,93,60.592,21.8438,1
201810101043_02399.png,94,66.2283,23.2623,1
201810101043_02402.png,47,75.5227,29.0909,1
201810101043_02408.png,90,66.8412,24.2052,1
201810101043_02425.png,0,-,-,0
201810101043_02426.png,92,84.6556,34.7775,1
201810101043_02429.png,0,-,-,0
201810101043_02435.png,72,25.8282,40.1176,1
201810101043_02436.png,81,85.9388,32.467,1
201810101043_02437.png,92,46.1531,62.1863,1
201810101043_02439.png,95,74.5299,44.3993,1
201810101043_02441.png,79,26.8253,33.3632,1
201810101043_02442.png,79,85.673,32.326,1
201810101043_02450.png,61,82.6482,31.1018,1
201810101043_02453.png,83,26.5956,37.2494,1
201810101043_02456.png,0,-,-,0
201810101043_02457.png,90,60.4662,46.1997,1
201810101043_02459.png,82,46.9103,47.95,1
201810101043_02468.png,96,46.6731,54.1368,1
201810101043_02471.png,38,77.5445,28.7711,1
201810101043_02492.png,88,86.873,34.0444,1
201810101043_02493.png,86,72.4126,23.8981,1
201810101043_02496.png,92,89.1213,42.0098,1
201810101043_02497.png,55,6.88144,25.2589,1
201810101043_02500.png,58,65.1761,23.0662,1
201810101043_02508.png,78,86.3745,39.4916,1
201810101043_02510.png,94,89.5022,41.7139,1
201810101043_02517.png,75,79.2207,26.1895,1
201810101043_02523.png,95,87.4359,44.2918,1
201810101043_02530.png,87,71.7739,23.1077,1
201810101043_02539.png,83,89.9826,43.8611,1
201810101043_02540.png,38,79.511,27.9727,1
201810101043_02567.png,39,84.8339,69.5424,1
201810101043_02571.png,77,85.5488,32.9554,1
201810101043_02573.png,90,88.8944,40.1326,1
201810101043_02575.png,45,81.2805,27.8586,1
201810101043_02579.png,86,89.4352,39.5465,1
201810101043_02581.png,72,74.2155,25.1215,1
201810101043_02583.png,76,85.2332,31.0347,1
201810101043_02585.png,80,78.9737,26.9167,1
201810101043_02588.png,65,85.4746,31.9219,1
201810101043_02597.png,33,80.3163,28.0109,1
201810101043_02603.png,67,79.0847,27.3956,1
201810101043_02620.png,51,83.0379,30.4145,1
201810101043_02626.png,37,79.4674,29.1202,1
201810101043_02631.png,87,88.115,34.8825,1
201810101043_02637.png,87,86.9737,33.0132,1
201810101043_02641.png,0,-,-,0
201810101043_02650.png,58,79.538,44.4258,1
201810101043_02651.png,74,85.653,32.1659,1
201810101043_02655.png,56,79.3891,30.1818,1
201810101043_02656.png,87,86.5402,35.6601,1
201810101043_02660.png,96,78.2543,37.0638,1
201810101043_02674.png,51,83.6919,30.3214,1
201810101043_02675.png,73,51.9825,24.406,1
201810101043_02686.png,84,70.9562,22.4416,1
201810101043_02690.png,59,84.2856,30.8601,1
201810101043_02696.png,62,76.4641,23.2906,2
201810101043_02696.png,34,26.4045,32.5139,2
201810101043_02699.png,72,85.3474,32.8668,1
201810101043_02700.png,0,-,-,0
201810101043_02703.png,82,87.9613,34.0482,1
201810101043_02708.png,87,87.0266,34.4167,1
201810101043_02711.png,90,89.1821,37.0651,1
201810101043_02715.png,35,80.0742,28.3533,1
201810101043_02720.png,70,52.1824,24.8811,1
201810101043_02723.png,94,88.7502,41.1084,1
201810101043_02724.png,65,84.8152,32.3161,1
201810101043_02725.png,51,30.886,29.8656,1
201810101043_02741.png,87,87.9828,34.538,1
201810101043_02746.png,81,82.1419,31.8273,1
201810101043_02754.png,0,-,-,0
201810101043_02756.png,91,89.3041,39.1634,1
201810101043_02758.png,85,87.2186,33.9611,1
201810101043_02766.png,90,89.5146,39.5469,1
201810101043_02776.png,60,85.0509,32.5815,2
201810101043_02776.png,31,41.7902,25.1934,2
201810101043_02788.png,88,88.4978,36.2345,1
201810101043_02790.png,68,83.7049,31.7063,1
201810101043_02806.png,90,56.6754,21.9611,1
201810101043_02809.png,66,79.4156,29.914,1
201810101043_02813.png,0,-,-,0
201810101043_02828.png,92,52.2107,22.8258,1
201810101043_02832.png,88,56.8974,23.9535,1
201810101043_02841.png,83,42.8782,22.845,1
201810101043_02845.png,76,90.5793,38.6079,1
201810101043_02847.png,0,-,-,0
201810101043_02857.png,42,34.5345,27.6888,1
201810101043_02862.png,84,89.161,35.1073,1
201810101043_02866.png,49,81.2584,29.7147,1
201810101043_02878.png,85,89.2715,37.4655,1
201810101043_02885.png,78,78.4814,25.7457,1
201810101043_02891.png,84,88.6052,34.1108,1
201810101043_02901.png,62,33.8316,33.5949,1
201810101043_02906.png,45,29.7111,27.8405,1
201810101043_02913.png,52,85.4889,30.3802,2
201810101043_02913.png,52,47.876,26.286,2
201810101043_02922.png,90,89.9194,42.3502,1
201810101043_02925.png,70,55.1479,51.5394,1
201810101043_02926.png,69,60.813,25.1763,1
201810101043_02936.png,92,86.2596,34.1837,1
201810101043_02942.png,81,62.7087,20.2819,1
201810101043_02943.png,0,-,-,0
201810101043_02947.png,88,90.2096,40.0158,1
201810101043_02948.png,80,70.361,37.6303,2
201810101043_02948.png,18,56.1749,47.4391,2
201810101043_02953.png,88,73.0971,23.6263,1
201810101043_02954.png,80,65.6003,21.1308,1
201810101043_02963.png,87,89.2994,38.7621,1
201810101043_02967.png,71,78.3485,26.7633,1
201810101043_02973.png,88,54.5637,21.499,1
201810101043_02976.png,85,88.5307,35.6096,1
201810101043_02977.png,78,44.9451,23.8345,1
201810101043_02980.png,91,53.0802,20.5743,1
201810101043_02985.png,54,83.5709,29.1212,1
201810101043_02988.png,0,-,-,0
201810101043_02993.png,42,77.9788,28.1301,1
201810101043_03000.png,56,84.4422,30.6867,1
201810101043_03006.png,76,37.8833,25.3291,1
201810101043_03007.png,76,86.7814,39.0505,1
201810101043_03010.png,77,90.9963,40.4264,1
201810101043_03011.png,89,88.981,34.7933,1
201810101043_03012.png,85,85.9818,31.2457,1
201810101043_03017.png,91,86.9546,30.7513,1
201810101043_03024.png,83,89.8749,36.1922,1
