Image Name,Score,X Pos,Y Pos,Cells Detected
201811121505_00286.png,5,80.6645,67.1504,1
201811121505_00287.png,0,-,-,0
201811121505_00288.png,39,91.2505,34.0283,1
201811121505_00289.png,5,79.8967,66.1271,3
201811121505_00289.png,5,63.2556,21.1609,3
201811121505_00289.png,5,56.485,64.8203,3
201811121505_00290.png,51,77.518,20.707,1
201811121505_00291.png,90,62.9839,21.1755,1
201811121505_00292.png,28,84.2739,24.2793,2
201811121505_00292.png,12,55.2392,61.1697,2
201811121505_00293.png,21,88.3546,28.2809,2
201811121505_00293.png,5,80.8582,31.0204,2
201811121505_00294.png,6,37.7552,65.3965,1
201811121505_00295.png,0,-,-,0
201811121505_00296.png,70,88.2551,30.1667,1
201811121505_00297.png,55,88.8536,33.3081,1
201811121505_00298.png,47,66.504,19.2075,1
201811121505_00299.png,12,87.0993,25.8127,1
201811121505_00300.png,79,87.259,40.417,2
201811121505_00300.png,16,116.241,59.8571,2
201811121505_00301.png,38,74.1743,18.802,1
201811121505_00302.png,80,88.2501,30.2369,1
201811121505_00303.png,73,82.8475,24.9865,1
201811121505_00304.png,77,82.4531,24.3729,1
201811121505_00305.png,26,83.3038,23.1133,1
201811121505_00306.png,90,79.0193,24.3134,2
201811121505_00306.png,6,80.0065,22.5546,2
201811121505_00307.png,80,82.2731,25.2211,1
201811121505_00308.png,6,91.8858,35.3464,1
201811121505_00309.png,82,92.4461,35.9945,1
201811121505_00310.png,38,87.07,29.7476,1
201811121505_00311.png,0,-,-,0
201811121505_00312.png,19,89.1762,34.8008,1
201811121505_00313.png,63,87.7015,29.8253,1
201811121505_00314.png,5,39.8529,65.4678,1
201811121505_00315.png,41,85.9456,27.7056,2
201811121505_00315.png,5,81.6789,28.7748,2
201811121505_00316.png,85,76.1816,21.0535,1
201811121505_00317.png,97,67.0118,23.7043,1
201811121505_00318.png,89,79.1532,25.2224,1
201811121505_00319.png,89,76.8285,22.3391,1
201811121505_00320.png,16,87.7292,34.4353,1
201811121505_00321.png,53,85.1166,26.4546,1
201811121505_00322.png,8,74.0672,22.3268,2
201811121505_00322.png,7,55.1085,63.7152,2
201811121505_00323.png,68,76.9981,24.0286,1
201811121505_00324.png,75,85.1947,29.6492,1
201811121505_00325.png,73,73.5493,23.2694,1
201811121505_00326.png,25,80.3475,27.7219,3
201811121505_00326.png,7,79.8123,26.5135,3
201811121505_00326.png,5,81.4953,15.3482,3
201811121505_00327.png,78,89.7092,34.5322,1
201811121505_00328.png,84,88.6244,34.0464,1
201811121505_00329.png,10,90.1135,32.3735,1
201811121505_00330.png,61,57.9463,24.8768,1
201811121505_00331.png,52,87.6749,29.6212,1
201811121505_00332.png,75,79.2102,26.3276,4
201811121505_00332.png,9,80.1866,22.9527,4
201811121505_00332.png,7,82.2011,15.0898,4
201811121505_00332.png,5,83.1375,27.4744,4
